run,checkpoint_label,checkpoint_step,checkpoint_path,rows,rows_with_targets,target_tokens,token_mean_ce,row_mean_target_confidence,row_mean_target_entropy,row_mean_action_obs_cosine,success_token_mean_ce,failure_token_mean_ce,success_action_obs_cosine,failure_action_obs_cosine,delta_token_mean_ce,delta_row_mean_target_confidence,delta_row_mean_action_obs_cosine,success_failure_ce_gap,success_failure_cosine_gap
wm_ckpt_diag_seed0_official_full_20260628,grpo_qwen2.5_1.5b_alfworld_seed0_official_4to5_init,init,base,277,277,119991,1.3793348631294646,0.672244890932572,,0.6144016269811601,1.4100478097365585,1.3759217130949082,0.6273813976181878,0.6132619398032747,0.0,0.0,0.0,-0.03412609664165034,0.014119457814913083
wm_ckpt_diag_seed0_official_full_20260628,grpo_qwen2.5_1.5b_alfworld_seed0_official_4to5_step30,30,/mnt/cephfs_home_tianming.sha/grpo_alfworld/checkpoints/grpo_qwen2.5_1.5b_alfworld_seed0_official_4to5/global_step_30,277,277,119991,1.3528439943766453,0.6653860994624747,,0.6654540559636103,1.3777963189957152,1.3500710260670477,0.6682217021783193,0.6652110431252456,-0.026490868752819363,-0.00685879147009727,0.051052428982450215,-0.027725292928667544,0.0030106590530737387
wm_ckpt_diag_seed0_official_full_20260628,grpo_qwen2.5_1.5b_alfworld_seed0_official_4to5_step60,60,/mnt/cephfs_home_tianming.sha/grpo_alfworld/checkpoints/grpo_qwen2.5_1.5b_alfworld_seed0_official_4to5/global_step_60,277,277,119991,1.3421011903753295,0.6720549808512526,,0.6871913866611874,1.3747008712815598,1.338478366312401,0.6904100775718689,0.6869087698982983,-0.03723367275413514,-0.000189910081319411,0.07278975968002732,-0.03622250496915891,0.0035013076735705972
wm_ckpt_diag_seed0_official_full_20260628,grpo_qwen2.5_1.5b_alfworld_seed0_official_4to5_step90,90,/mnt/cephfs_home_tianming.sha/grpo_alfworld/checkpoints/grpo_qwen2.5_1.5b_alfworld_seed0_official_4to5/global_step_90,277,277,119991,1.3567614797570593,0.6647999387785846,,0.6753524809140261,1.389552149849329,1.353117430939786,0.6773528357346853,0.6751768400029439,-0.02257338337240533,-0.007444952153987439,0.060950853932866034,-0.036434718909543085,0.0021759957317414313
wm_ckpt_diag_seed0_official_full_20260628,grpo_qwen2.5_1.5b_alfworld_seed0_official_4to5_step120,120,/mnt/cephfs_home_tianming.sha/grpo_alfworld/checkpoints/grpo_qwen2.5_1.5b_alfworld_seed0_official_4to5/global_step_120,277,277,119991,1.3638161203358155,0.6643272059488813,,0.6880912764724595,1.4065587002678162,1.3590661092073413,0.6901492377122244,0.6879105774367728,-0.015518742793649176,-0.00791768498369072,0.07368964949129941,-0.047492591060474876,0.0022386602754516094
wm_ckpt_diag_seed0_official_full_20260628,grpo_qwen2.5_1.5b_alfworld_seed0_official_4to5_step150,150,/mnt/cephfs_home_tianming.sha/grpo_alfworld/checkpoints/grpo_qwen2.5_1.5b_alfworld_seed0_official_4to5/global_step_150,277,277,119991,1.4330330992781002,0.6668304263039186,,0.6900993834161973,1.6387755981475827,1.410168799538007,0.6890108287334442,0.6901949638273658,0.05369823614863556,-0.005414464628653359,0.07569775643503718,-0.22860679860957567,-0.0011841350939215678
